id,source,images,attributes,game,set,functional_name,item_name
b5f5e35e-667b-4e77-9f40-557f8b437035,third-party-document,"[""on-the-edge_limited-edition_sir-arthur-compton""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Sir Arthur Compton"", ""item_name"": ""Sir Arthur Compton"", ""name_printed"": ""Sir Arthur Compton"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""59"", ""artist_name_provided"": ""Dannheiser""}",On the Edge,Limited Edition,Sir Arthur Compton,Sir Arthur Compton
606434fa-9b0d-4e9f-a0b7-58dc4595c664,third-party-document,"[""on-the-edge_limited-edition_concealable-weaponry""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Concealable Weaponry"", ""item_name"": ""Concealable Weaponry"", ""name_printed"": ""Concealable Weaponry"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""60"", ""artist_name_provided"": ""O'Connor""}",On the Edge,Limited Edition,Concealable Weaponry,Concealable Weaponry
08e5c333-200b-4259-8329-eed2b1a13936,third-party-document,"[""on-the-edge_limited-edition_contacts-in-the-art-scene""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Contacts in the Art Scene"", ""item_name"": ""Contacts in the Art Scene"", ""name_printed"": ""Contacts in the Art Scene"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""61"", ""artist_name_provided"": ""Snyder""}",On the Edge,Limited Edition,Contacts in the Art Scene,Contacts in the Art Scene
7021ade0-3298-4829-b1c9-af4fb017316a,third-party-document,"[""on-the-edge_limited-edition_copper-dagger""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Copper Dagger"", ""item_name"": ""Copper Dagger"", ""name_printed"": ""Copper Dagger"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""62"", ""artist_name_provided"": ""Menges""}",On the Edge,Limited Edition,Copper Dagger,Copper Dagger
78e83d19-a2eb-4cef-8f65-7a166d5b9619,third-party-document,"[""on-the-edge_limited-edition_coral-entity""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Coral Entity"", ""item_name"": ""Coral Entity"", ""name_printed"": ""Coral Entity"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""63"", ""artist_name_provided"": ""Snyder""}",On the Edge,Limited Edition,Coral Entity,Coral Entity
6074a792-8bbb-4111-a340-439f4bd8730f,third-party-document,"[""on-the-edge_limited-edition_counter-intelligence""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Counter-Intelligence"", ""item_name"": ""Counter-Intelligence"", ""name_printed"": ""Counter-Intelligence"", ""release_date"": ""1994-10"", ""rarity"": ""U"", ""number"": ""64"", ""artist_name_provided"": ""Booker""}",On the Edge,Limited Edition,Counter-Intelligence,Counter-Intelligence
35e9770a-3321-43f9-ab10-9de8e46377bb,third-party-document,"[""on-the-edge_limited-edition_crystal-trap""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Crystal Trap"", ""item_name"": ""Crystal Trap"", ""name_printed"": ""Crystal Trap"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""65"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Limited Edition,Crystal Trap,Crystal Trap
63dd53b1-4761-4fb5-b13f-9c5b0a5b04cd,third-party-document,"[""on-the-edge_limited-edition_cut-ups-machine""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Cut-Ups Machine"", ""item_name"": ""Cut-Ups Machine"", ""name_printed"": ""Cut-Ups Machine"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""66"", ""artist_name_provided"": ""Marshall""}",On the Edge,Limited Edition,Cut-Ups Machine,Cut-Ups Machine
e22144e4-67c6-4acb-bade-b13a1918dd7a,third-party-document,"[""on-the-edge_limited-edition_cyanide-capsule""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Cyanide Capsule"", ""item_name"": ""Cyanide Capsule"", ""name_printed"": ""Cyanide Capsule"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""67"", ""artist_name_provided"": ""Hotz""}",On the Edge,Limited Edition,Cyanide Capsule,Cyanide Capsule
8b834bd8-6524-4626-9d48-3ea0d356a7ae,third-party-document,"[""on-the-edge_limited-edition_cheryl-d'aubainne""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Cheryl D'Aubainne"", ""item_name"": ""Cheryl D'Aubainne"", ""name_printed"": ""Cheryl D'Aubainne"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""68"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Limited Edition,Cheryl D'Aubainne,Cheryl D'Aubainne
c253c66f-69cb-473d-9eb5-5d15407d80e0,third-party-document,"[""on-the-edge_limited-edition_constance-d'aubainne""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Constance D'Aubainne"", ""item_name"": ""Constance D'Aubainne"", ""name_printed"": ""Constance D'Aubainne"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""69"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Limited Edition,Constance D'Aubainne,Constance D'Aubainne
5ce5ee8f-a158-4206-bfbf-b87ba23198d8,third-party-document,"[""on-the-edge_limited-edition_jean-christophe-d'aubainne""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Jean-Christophe D'Aubainne"", ""item_name"": ""Jean-Christophe D'Aubainne"", ""name_printed"": ""Jean-Christophe D'Aubainne"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""70"", ""artist_name_provided"": ""Snyder""}",On the Edge,Limited Edition,Jean-Christophe D'Aubainne,Jean-Christophe D'Aubainne
c87eb104-28db-46da-afd7-59bbbff9bc0c,third-party-document,"[""on-the-edge_limited-edition_monique-d'aubainne""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Monique D'Aubainne"", ""item_name"": ""Monique D'Aubainne"", ""name_printed"": ""Monique D'Aubainne"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""71"", ""artist_name_provided"": ""Mandus""}",On the Edge,Limited Edition,Monique D'Aubainne,Monique D'Aubainne
4cd25b73-d497-4128-ad71-4e2421d297e7,third-party-document,"[""on-the-edge_limited-edition_joana-d'fabelle""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Joana d'Fabelle"", ""item_name"": ""Joana d'Fabelle"", ""name_printed"": ""Joana d'Fabelle"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""72"", ""artist_name_provided"": ""Olson""}",On the Edge,Limited Edition,Joana d'Fabelle,Joana d'Fabelle
20108fe6-bfde-4dfa-805c-f3da4a7f8716,third-party-document,"[""on-the-edge_limited-edition_dark-aura-ring""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Dark Aura Ring"", ""item_name"": ""Dark Aura Ring"", ""name_printed"": ""Dark Aura Ring"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""73"", ""artist_name_provided"": ""Davies""}",On the Edge,Limited Edition,Dark Aura Ring,Dark Aura Ring
69f0ae5d-855d-4437-8073-66e9c2609adb,third-party-document,"[""on-the-edge_limited-edition_deadly-inspiration""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Deadly Inspiration"", ""item_name"": ""Deadly Inspiration"", ""name_printed"": ""Deadly Inspiration"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""74"", ""artist_name_provided"": ""Small""}",On the Edge,Limited Edition,Deadly Inspiration,Deadly Inspiration
d6114f9a-3536-41b0-bf15-b377bd1f8131,third-party-document,"[""on-the-edge_limited-edition_deportation-investigation""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Deportation Investigation"", ""item_name"": ""Deportation Investigation"", ""name_printed"": ""Deportation Investigation"", ""release_date"": ""1994-10"", ""rarity"": ""U"", ""number"": ""75"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Limited Edition,Deportation Investigation,Deportation Investigation
0c1631fd-5aca-4327-b8d2-21cf734b5a05,third-party-document,"[""on-the-edge_limited-edition_silver-detti""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Silver Detti"", ""item_name"": ""Silver Detti"", ""name_printed"": ""Silver Detti"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""76"", ""artist_name_provided"": ""Lancaster""}",On the Edge,Limited Edition,Silver Detti,Silver Detti
1763178a-549c-4180-b23f-dd25624d4b93,third-party-document,"[""on-the-edge_limited-edition_disinformation""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Disinformation"", ""item_name"": ""Disinformation"", ""name_printed"": ""Disinformation"", ""release_date"": ""1994-10"", ""rarity"": ""U"", ""number"": ""77"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Limited Edition,Disinformation,Disinformation
191604f2-a83c-4327-9e36-24aa1f47d8b3,third-party-document,"[""on-the-edge_limited-edition_disintegrator-ray""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Disintegrator Ray"", ""item_name"": ""Disintegrator Ray"", ""name_printed"": ""Disintegrator Ray"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""78"", ""artist_name_provided"": ""O'Connor""}",On the Edge,Limited Edition,Disintegrator Ray,Disintegrator Ray
ded7da4a-fb3f-480d-b904-1573f3fc388d,third-party-document,"[""on-the-edge_limited-edition_dna-difficulties""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""DNA Difficulties"", ""item_name"": ""DNA Difficulties"", ""name_printed"": ""DNA Difficulties"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""79"", ""artist_name_provided"": ""Small""}",On the Edge,Limited Edition,DNA Difficulties,DNA Difficulties
69e4bf79-228e-43ec-bd9e-a8070cc81990,third-party-document,"[""on-the-edge_limited-edition_cyril-doros""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Cyril Doros"", ""item_name"": ""Cyril Doros"", ""name_printed"": ""Cyril Doros"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""80"", ""artist_name_provided"": ""Walsh""}",On the Edge,Limited Edition,Cyril Doros,Cyril Doros
2fecfefc-2987-43dd-8da9-b016e53f8798,third-party-document,"[""on-the-edge_limited-edition_dumb-luck""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Dumb Luck"", ""item_name"": ""Dumb Luck"", ""name_printed"": ""Dumb Luck"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""81"", ""artist_name_provided"": ""Walden""}",On the Edge,Limited Edition,Dumb Luck,Dumb Luck
339b7a6b-0507-4266-93b7-96c5d8302731,third-party-document,"[""on-the-edge_limited-edition_duro-trench""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Duro-Trench"", ""item_name"": ""Duro-Trench"", ""name_printed"": ""Duro-Trench"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""82"", ""artist_name_provided"": ""Walden""}",On the Edge,Limited Edition,Duro-Trench,Duro-Trench
87b91fd9-d9d1-484b-b66d-e436671ae595,third-party-document,"[""on-the-edge_limited-edition_elf-wave-generator""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""ELF Wave Generator"", ""item_name"": ""ELF Wave Generator"", ""name_printed"": ""ELF Wave Generator"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""83"", ""artist_name_provided"": ""Walden""}",On the Edge,Limited Edition,ELF Wave Generator,ELF Wave Generator
41fde803-a569-4d52-9c99-ed3387f17c35,third-party-document,"[""on-the-edge_limited-edition_empty""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Empty"", ""item_name"": ""Empty"", ""name_printed"": ""Empty"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""84"", ""artist_name_provided"": ""Mandus""}",On the Edge,Limited Edition,Empty,Empty
d0cd41c5-a37a-4db4-bb63-53d7d348159a,third-party-document,"[""on-the-edge_limited-edition_akorra-encombi""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Akorra Encombi"", ""item_name"": ""Akorra Encombi"", ""name_printed"": ""Akorra Encombi"", ""release_date"": ""1994-10"", ""rarity"": ""U"", ""number"": ""85"", ""artist_name_provided"": ""Walsh""}",On the Edge,Limited Edition,Akorra Encombi,Akorra Encombi
e9f7fa76-9dfb-4d36-97c6-2edca7bc9792,third-party-document,"[""on-the-edge_limited-edition_adelina-escobar""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Adelina Escobar"", ""item_name"": ""Adelina Escobar"", ""name_printed"": ""Adelina Escobar"", ""release_date"": ""1994-10"", ""rarity"": ""U"", ""number"": ""86"", ""artist_name_provided"": ""Cabral""}",On the Edge,Limited Edition,Adelina Escobar,Adelina Escobar
b79553a8-4df5-40d3-896c-772d82d39781,third-party-document,"[""on-the-edge_limited-edition_manuela-eselbrust""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Manuela Eselbrust"", ""item_name"": ""Manuela Eselbrust"", ""name_printed"": ""Manuela Eselbrust"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""87"", ""artist_name_provided"": ""Rosa""}",On the Edge,Limited Edition,Manuela Eselbrust,Manuela Eselbrust
67e6cb63-1b82-4cd7-be54-0551dd14d6af,third-party-document,"[""on-the-edge_limited-edition_abanobi-famani""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Abanobi Famani"", ""item_name"": ""Abanobi Famani"", ""name_printed"": ""Abanobi Famani"", ""release_date"": ""1994-10"", ""rarity"": ""U"", ""number"": ""88"", ""artist_name_provided"": ""Menges""}",On the Edge,Limited Edition,Abanobi Famani,Abanobi Famani
e1937110-e11c-48cd-b41f-903b97b3bd5f,third-party-document,"[""on-the-edge_limited-edition_harry-fang""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Harry Fang"", ""item_name"": ""Harry Fang"", ""name_printed"": ""Harry Fang"", ""release_date"": ""1994-10"", ""rarity"": ""R"", ""number"": ""89"", ""artist_name_provided"": ""Kirkbride""}",On the Edge,Limited Edition,Harry Fang,Harry Fang
4ba2453c-a958-418a-8811-f2fb5d2df3b6,third-party-document,"[""on-the-edge_limited-edition_lou-farazzi""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Lou Farazzi"", ""item_name"": ""Lou Farazzi"", ""name_printed"": ""Lou Farazzi"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""90"", ""artist_name_provided"": ""Dougherty""}",On the Edge,Limited Edition,Lou Farazzi,Lou Farazzi
2595ac8f-6349-434c-8d20-607b80a6903c,third-party-document,"[""on-the-edge_limited-edition_ben-feather-on-wind""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Ben Feather-on-Wind"", ""item_name"": ""Ben Feather-on-Wind"", ""name_printed"": ""Ben Feather-on-Wind"", ""release_date"": ""1994-10"", ""rarity"": ""U"", ""number"": ""91"", ""artist_name_provided"": ""Shuler""}",On the Edge,Limited Edition,Ben Feather-on-Wind,Ben Feather-on-Wind
5d3d6e1b-df86-4278-9465-68e1a801abcd,third-party-document,"[""on-the-edge_limited-edition_mugly-flats""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Mugly Flats"", ""item_name"": ""Mugly Flats"", ""name_printed"": ""Mugly Flats"", ""release_date"": ""1994-10"", ""rarity"": ""U"", ""number"": ""92"", ""artist_name_provided"": ""O'Connor""}",On the Edge,Limited Edition,Mugly Flats,Mugly Flats
626c8738-d077-4724-8bde-21efea91084e,third-party-document,"[""on-the-edge_limited-edition_friends-in-arms-barrio""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Friends in Arms Barrio"", ""item_name"": ""Friends in Arms Barrio"", ""name_printed"": ""Friends in Arms Barrio"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""93"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Limited Edition,Friends in Arms Barrio,Friends in Arms Barrio
52e3315b-21c1-4f65-8061-7df17c2adaa7,third-party-document,"[""on-the-edge_limited-edition_friends-in-broken-wings-barrio""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Friends in Broken Wings Barrio"", ""item_name"": ""Friends in Broken Wings Barrio"", ""name_printed"": ""Friends in Broken Wings Barrio"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""94"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Limited Edition,Friends in Broken Wings Barrio,Friends in Broken Wings Barrio
4097879e-ddc3-4d7a-b29c-f14b7eb13d28,third-party-document,"[""on-the-edge_limited-edition_friends-in-flowers-barrio""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Friends in Flowers Barrio"", ""item_name"": ""Friends in Flowers Barrio"", ""name_printed"": ""Friends in Flowers Barrio"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""95"", ""artist_name_provided"": ""Dougherty""}",On the Edge,Limited Edition,Friends in Flowers Barrio,Friends in Flowers Barrio
dde58461-e1ff-478c-bbec-b54310ac1568,third-party-document,"[""on-the-edge_limited-edition_friends-in-four-points-barrio""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Friends in Four Points Barrio"", ""item_name"": ""Friends in Four Points Barrio"", ""name_printed"": ""Friends in Four Points Barrio"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""96"", ""artist_name_provided"": ""Kirkbride""}",On the Edge,Limited Edition,Friends in Four Points Barrio,Friends in Four Points Barrio
e88a1619-a8a9-4474-8aa2-d2acd1990de5,third-party-document,"[""on-the-edge_limited-edition_friends-in-golden-barrio""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Friends in Golden Barrio"", ""item_name"": ""Friends in Golden Barrio"", ""name_printed"": ""Friends in Golden Barrio"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""97"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Limited Edition,Friends in Golden Barrio,Friends in Golden Barrio
ddde8b7f-6375-4cbf-a153-38935323cd8e,third-party-document,"[""on-the-edge_limited-edition_friends-in-great-men-barrio""]","{""game"": ""On the Edge"", ""set"": ""Limited Edition"", ""functional_name"": ""Friends in Great Men Barrio"", ""item_name"": ""Friends in Great Men Barrio"", ""name_printed"": ""Friends in Great Men Barrio"", ""release_date"": ""1994-10"", ""rarity"": ""C"", ""number"": ""98"", ""artist_name_provided"": ""Houston""}",On the Edge,Limited Edition,Friends in Great Men Barrio,Friends in Great Men Barrio
