id,source,images,attributes,game,set,functional_name,item_name
37672579-791d-410b-b17c-f5fb92bbb92b,item,"[""rage_limited-edition_goll-mac-mourna_obverse"", ""rage_limited-edition_goll-mac-mourna_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Goll Mac Mourna"", ""item_name"": ""Goll Mac Mourna"", ""name_printed"": ""Goll Mac Mourna"", ""release_date"": ""1995-05"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Fianna"", ""auspice"": ""Galliard"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""4"", ""starting_health"": ""2"", ""battle_rage"": ""6"", ""battle_gnosis"": ""4"", ""battle_health"": ""5"", ""text_printed"": ""No spirits can declare an attack on Goll."", ""artist_name_printed"": ""Richard Kane Ferguson""}",Rage,Limited Edition,Goll Mac Mourna,Goll Mac Mourna
c68b1cf5-2041-4e97-bfe7-3669253af247,item,"[""rage_limited-edition_grek-twice-tongue_obverse"", ""rage_limited-edition_grek-twice-tongue_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Grek Twice-Tongue"", ""item_name"": ""Grek Twice-Tongue"", ""name_printed"": ""Grek Twice-Tongue"", ""release_date"": ""1995-05"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""6"", ""tribe"": ""Silent Striders"", ""auspice"": ""Philodox"", ""breed_form"": ""Metis"", ""battle_form"": ""Metis"", ""starting_rage"": ""3"", ""starting_gnosis"": ""6"", ""starting_health"": ""7"", ""battle_rage"": ""3"", ""battle_gnosis"": ""6"", ""battle_health"": ""7"", ""text_printed"": ""Despite his metis breed, Grek is considered +1 Renown for moot voting."", ""artist_name_printed"": ""SCAR""}",Rage,Limited Edition,Grek Twice-Tongue,Grek Twice-Tongue
be99d7bb-75af-4dbd-96b5-7c785ec2de9a,item,"[""rage_limited-edition_greyfist_obverse"", ""rage_limited-edition_greyfist_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Greyfist"", ""item_name"": ""Greyfist"", ""name_printed"": ""Greyfist"", ""release_date"": ""1995-05"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""6"", ""tribe"": ""Silver Fangs"", ""auspice"": ""Philodox"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""7"", ""starting_health"": ""2"", ""battle_rage"": ""5"", ""battle_gnosis"": ""7"", ""battle_health"": ""6"", ""text_printed"": ""Proud and strong, Greyfist is less affected by Harano than most. If a Harano Gloom card is played on Greyfist, he may discard it at the beginning of his next turn."", ""artist_name_printed"": ""Mike Danza""}",Rage,Limited Edition,Greyfist,Greyfist
a6246d31-510e-4177-a1e8-ef9ed1d8297c,item,"[""rage_limited-edition_grimfang_obverse"", ""rage_limited-edition_grimfang_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Grimfang"", ""item_name"": ""Grimfang"", ""name_printed"": ""Grimfang"", ""release_date"": ""1995-05"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""10"", ""tribe"": ""Silver Fangs"", ""auspice"": ""Theurge"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""10"", ""starting_health"": ""3"", ""battle_rage"": ""7"", ""battle_gnosis"": ""10"", ""battle_health"": ""7"", ""text_printed"": ""Grimfang is considered +3 Renown for moot voting."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,Limited Edition,Grimfang,Grimfang
5adf4da3-15f4-45c6-ae5b-71cb7c5971f8,item,"[""rage_limited-edition_growls-at-moon_obverse"", ""rage_limited-edition_growls-at-moon_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Growls-at-Moon"", ""item_name"": ""Growls-at-Moon"", ""name_printed"": ""Growls-at-Moon"", ""release_date"": ""1995-05"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""4"", ""tribe"": ""Red Talons"", ""auspice"": ""Galliard"", ""breed_form"": ""Lupus"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""5"", ""starting_health"": ""1"", ""battle_rage"": ""3"", ""battle_gnosis"": ""5"", ""battle_health"": ""4"", ""text_printed"": ""Territorial of her pack's grounds, Growls-at-Moon can automatically pack defend when any nonalpha packmate is attacked."", ""artist_name_printed"": ""John Bridges""}",Rage,Limited Edition,Growls-at-Moon,Growls-at-Moon
c76651f9-0382-4c22-b17f-992c7053965d,item,"[""rage_limited-edition_guides-to-truth_obverse"", ""rage_limited-edition_guides-to-truth_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Guides-to-Truth"", ""item_name"": ""Guides-to-Truth"", ""name_printed"": ""Guides-to-Truth"", ""release_date"": ""1995-05"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""9"", ""tribe"": ""Uktena"", ""auspice"": ""Theurge"", ""breed_form"": ""Lupus"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""10"", ""starting_health"": ""5"", ""battle_rage"": ""8"", ""battle_gnosis"": ""10"", ""battle_health"": ""9"", ""text_printed"": ""Twice per game, Guides-to-Truth allows you to look at an opponent's sept or combat hand."", ""artist_name_printed"": ""Jeff Miracola""}",Rage,Limited Edition,Guides-to-Truth,Guides-to-Truth
b151b58a-8e85-446c-8683-6d8866c94122,item,"[""rage_limited-edition_howard-koar_obverse"", ""rage_limited-edition_howard-koar_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Howard Koar"", ""item_name"": ""Howard Koar"", ""name_printed"": ""Howard Koar"", ""release_date"": ""1995-05"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""2"", ""tribe"": ""Stargazers"", ""auspice"": ""Galliard"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""2"", ""starting_health"": ""1"", ""battle_rage"": ""2"", ""battle_gnosis"": ""2"", ""battle_health"": ""3"", ""text_printed"": ""When Howard takes damage that turns him into Crinos but does not kill him, he immediately frenzies."", ""artist_name_printed"": ""Drew Tucker""}",Rage,Limited Edition,Howard Koar,Howard Koar
14e9849a-b502-4029-b1f4-5932d04cb907,item,"[""rage_limited-edition_ivan-korda_obverse"", ""rage_limited-edition_ivan-korda_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Ivan Korda"", ""item_name"": ""Ivan Korda"", ""name_printed"": ""Ivan Korda"", ""release_date"": ""1995-05"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""2"", ""tribe"": ""Shadow Lords"", ""auspice"": ""Philodox"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""3"", ""starting_health"": ""1"", ""battle_rage"": ""2"", ""battle_gnosis"": ""3"", ""battle_health"": ""3"", ""text_printed"": ""Ivan is a master of blackmail. For any moot that Ivan's pack calls, Ivan can cause one other character in play to have -2 Renown for voting."", ""artist_name_printed"": ""Steve Casper""}",Rage,Limited Edition,Ivan Korda,Ivan Korda
4fc29a1b-97e7-49a2-a276-68a788f43bb4,item,"[""rage_limited-edition_jacky-gecko_obverse"", ""rage_limited-edition_jacky-gecko_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Jacky Gecko"", ""item_name"": ""Jacky Gecko"", ""name_printed"": ""Jacky Gecko"", ""release_date"": ""1995-05"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""2"", ""tribe"": ""Uktena"", ""auspice"": ""Galliard"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""2"", ""starting_health"": ""1"", ""battle_rage"": ""2"", ""battle_gnosis"": ""2"", ""battle_health"": ""2"", ""text_printed"": ""Jacky can start the game equipped with either the .38 Special or the 9mm Semi-Auto pistol equipment cards."", ""artist_name_printed"": ""John Bridges""}",Rage,Limited Edition,Jacky Gecko,Jacky Gecko
4c149768-7355-4d30-a2d5-8d24215c6dde,item,"[""rage_limited-edition_jubati_obverse"", ""rage_limited-edition_jubati_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Jubati"", ""item_name"": ""Jubati"", ""name_printed"": ""Jubati"", ""release_date"": ""1995-05"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""3"", ""tribe"": ""Uktena"", ""auspice"": ""Ragabash"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""3"", ""starting_health"": ""1"", ""battle_rage"": ""3"", ""battle_gnosis"": ""3"", ""battle_health"": ""3"", ""text_printed"": ""When battling Pentex enemies, Jubnati can draw 1 extra combat card."", ""artist_name_printed"": ""Johm Cobb""}",Rage,Limited Edition,Jubati,Jubati
3680cfe3-e6a1-4839-bcfe-ecdb9a6d6d3f,item,"[""rage_limited-edition_julisha-of-the-thousand-masks_obverse"", ""rage_limited-edition_julisha-of-the-thousand-masks_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Julisha of the Thousand Masks"", ""item_name"": ""Julisha of the Thousand Masks"", ""name_printed"": ""Julisha of the Thousand Masks"", ""release_date"": ""1995-05"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""9"", ""tribe"": ""Black Furies"", ""auspice"": ""Ragabash"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""8"", ""starting_health"": ""3"", ""battle_rage"": ""8"", ""battle_gnosis"": ""8"", ""battle_health"": ""8"", ""text_printed"": ""Every kill Julisha makes after her first is worth +1 victory Renown."", ""artist_name_printed"": ""Mike Dringenburg""}",Rage,Limited Edition,Julisha of the Thousand Masks,Julisha of the Thousand Masks
d26ad677-7c1e-4767-914f-fa10d4943f87,item,"[""rage_limited-edition_lamurun_obverse"", ""rage_limited-edition_lamurun_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Lamurun"", ""item_name"": ""Lamurun"", ""name_printed"": ""Lamurun"", ""release_date"": ""1995-05"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""9"", ""tribe"": ""Uktena"", ""auspice"": ""Philodox"", ""breed_form"": ""Lupus"", ""battle_form"": ""Crinos"", ""starting_rage"": ""4"", ""starting_gnosis"": ""9"", ""starting_health"": ""4"", ""battle_rage"": ""8"", ""battle_gnosis"": ""9"", ""battle_health"": ""10"", ""text_printed"": ""Lamurun can discard any card from his victory pile and draw any 1 cvard from his sept discard pile into his sept hand."", ""artist_name_printed"": ""Quintin Hoover""}",Rage,Limited Edition,Lamurun,Lamurun
2157d99e-8341-46f4-a984-ae67dad58e2b,item,"[""rage_limited-edition_lord-albrecht_obverse"", ""rage_limited-edition_lord-albrecht_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Lord Albrecht"", ""item_name"": ""Lord Albrecht"", ""name_printed"": ""Lord Albrecht"", ""release_date"": ""1995-05"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""7"", ""tribe"": ""Silver Fangs"", ""auspice"": ""Ahroun"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""6"", ""starting_health"": ""4"", ""battle_rage"": ""8"", ""battle_gnosis"": ""6"", ""battle_health"": ""8"", ""text_printed"": ""Any Wyrm creatures of Renown value 4 or greater that are killed by Albrecht or in pack combat involving Albrecht are worth +1 Renown for victory points."", ""artist_name_printed"": ""Joshua Gabriel Timbrook""}",Rage,Limited Edition,Lord Albrecht,Lord Albrecht
d46f2f9c-a2e0-47c6-95f7-db2addca0eb3,item,"[""rage_limited-edition_mamu_obverse"", ""rage_limited-edition_mamu_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Mamu"", ""item_name"": ""Mamu"", ""name_printed"": ""Mamu"", ""release_date"": ""1995-05"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""10"", ""tribe"": ""Red Talons"", ""auspice"": ""Ahroun"", ""breed_form"": ""Lupus"", ""battle_form"": ""Crinos"", ""starting_rage"": ""4"", ""starting_gnosis"": ""4"", ""starting_health"": ""6"", ""battle_rage"": ""10"", ""battle_gnosis"": ""4"", ""battle_health"": ""10"", ""text_printed"": ""When Mamu is killed, he immediately frenzies, but draws only 3 additional combat cards for the death frenzy. Combat continues as Mamu tries to take his killers with him to the grave."", ""artist_name_printed"": ""SCAR""}",Rage,Limited Edition,Mamu,Mamu
c4979b5a-d105-49a2-a405-98be6ad18b9d,item,"[""rage_limited-edition_mari-cabrah-(renown-6)_obverse"", ""rage_limited-edition_mari-cabrah-(renown-6)_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Mari Cabrah (Renown 6)"", ""item_name"": ""Mari Cabrah (Renown 6)"", ""name_printed"": ""Mari Cabrah"", ""functional_disambiguator"": ""Renown 6"", ""release_date"": ""1995-05"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""6"", ""tribe"": ""Black Furies"", ""auspice"": ""Theurge"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""6"", ""starting_health"": ""3"", ""battle_rage"": ""6"", ""battle_gnosis"": ""6"", ""battle_health"": ""6"", ""text_printed"": ""Mari has +1 Rage when she is on the attacking side of a combat."", ""artist_name_printed"": ""Joshua Gabriel Timbrook""}",Rage,Limited Edition,Mari Cabrah (Renown 6),Mari Cabrah (Renown 6)
09e832af-1198-498e-92ea-027e68b00c83,item,"[""rage_limited-edition_morgan-the-unworthy_obverse"", ""rage_limited-edition_morgan-the-unworthy_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Morgan the Unworthy"", ""item_name"": ""Morgan the Unworthy"", ""name_printed"": ""Morgan the Unworthy"", ""release_date"": ""1995-05"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""3"", ""tribe"": ""Fianna"", ""auspice"": ""Philodox"", ""breed_form"": ""Metis"", ""battle_form"": ""Metis"", ""starting_rage"": ""4"", ""starting_gnosis"": ""6"", ""starting_health"": ""3"", ""battle_rage"": ""4"", ""battle_gnosis"": ""6"", ""battle_health"": ""3"", ""text_printed"": ""Born mad as a hatter, Morgan has embraced the half moon of his birth sign. Every time Morgan uses a Gift or Rite, decide randomly whether it works or is discarded (equal chance for each)."", ""artist_name_printed"": ""John Cobb""}",Rage,Limited Edition,Morgan the Unworthy,Morgan the Unworthy
3a074866-bd41-4102-b3b6-4f572932319f,item,"[""rage_limited-edition_morihei-high-mountain_obverse"", ""rage_limited-edition_morihei-high-mountain_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Morihei High-Mountain"", ""item_name"": ""Morihei High-Mountain"", ""name_printed"": ""Morihei High-Mountain"", ""release_date"": ""1995-05"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""8"", ""tribe"": ""Stargazers"", ""auspice"": ""Galliard"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""9"", ""starting_health"": ""3"", ""battle_rage"": ""7"", ""battle_gnosis"": ""9"", ""battle_health"": ""8"", ""text_printed"": ""Kalindo"", ""artist_name_printed"": ""Alex Shiekman, Lawrence Snelly""}",Rage,Limited Edition,Morihei High-Mountain,Morihei High-Mountain
43a3bba9-755c-4782-a985-09dc68ff4c6e,item,"[""rage_limited-edition_mother-larissa_obverse"", ""rage_limited-edition_mother-larissa_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Mother Larissa"", ""item_name"": ""Mother Larissa"", ""name_printed"": ""Mother Larissa"", ""release_date"": ""1995-05"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""8"", ""tribe"": ""Bone Gnawers"", ""auspice"": ""Theurge"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""9"", ""starting_health"": ""3"", ""battle_rage"": ""5"", ""battle_gnosis"": ""9"", ""battle_health"": ""6"", ""text_printed"": ""Larissa is a resourceful old biddy. You may draw 2 extra combat cards whenever she is the target of an attack. Discard or redraw to your normal combat hand size after combat."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,Limited Edition,Mother Larissa,Mother Larissa
8e81578f-5628-4482-9c68-f1bbae1c9634,item,"[""rage_limited-edition_natasha-moon-chaser_obverse"", ""rage_limited-edition_natasha-moon-chaser_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Natasha Moon Chaser"", ""item_name"": ""Natasha Moon Chaser"", ""name_printed"": ""Natasha Moon Chaser"", ""release_date"": ""1995-05"", ""rarity"": ""Common"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Silent Striders"", ""auspice"": ""Ragabash"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""7"", ""starting_health"": ""2"", ""battle_rage"": ""5"", ""battle_gnosis"": ""7"", ""battle_health"": ""5"", ""text_printed"": ""Once per game, a player can speak the name Baba Yaga and Natasha will forfeit a declared attack in paranoid pursuit of the Hag."", ""artist_name_printed"": ""Jason Felix, Lawrence Snely""}",Rage,Limited Edition,Natasha Moon Chaser,Natasha Moon Chaser
6af47c7a-0f00-48a2-8f05-9408f05837db,item,"[""rage_limited-edition_nephthtys-mu-at_obverse"", ""rage_limited-edition_nephthtys-mu-at_reverse""]","{""game"": ""Rage"", ""set"": ""Limited Edition"", ""functional_name"": ""Nephthtys Mu-at"", ""item_name"": ""Nephthtys Mu-at"", ""name_printed"": ""Nephthtys Mu-at"", ""release_date"": ""1995-05"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""7"", ""tribe"": ""Silent Striders"", ""auspice"": ""Galliard"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""8"", ""starting_health"": ""2"", ""battle_rage"": ""6"", ""battle_gnosis"": ""8"", ""battle_health"": ""6"", ""text_printed"": ""Nephthys knows Garou society. She allows you to inspect either side of any Garou character card in play."", ""artist_name_printed"": ""Alexander Gregory""}",Rage,Limited Edition,Nephthtys Mu-at,Nephthtys Mu-at
